Dates,Scenario1,Scenario2,Scenario3,Scenario4,Scenario5,Scenario6
2004-07-27 00:00:00,0.00048556605675775994,0.0004576628843536799,0.0004297597119495999,0.0004018565395455199,0.0003460501947373599,0.00023443750512103982
2004-07-28 00:00:00,0.00016454368593176735,0.00013661807036975646,0.00010869245480774555,8.076683924573464e-05,2.49156081217129e-05,-8.678685412633074e-05
2004-07-29 00:00:00,6.131115233840003e-05,6.130726503006918e-05,6.130337772173835e-05,6.12994904134075e-05,6.12917157967458e-05,6.127616656342241e-05
2004-07-30 00:00:00,-0.0002327089351260076,-0.00026066542184997676,-0.000288621908573946,-0.00031657839529791515,-0.00037249136874585354,-0.00048431731564173026
2004-08-02 00:00:00,0.00021358787136205407,0.0002135545974313721,0.00021352132350069012,0.00021348804957000816,0.00021342150170864418,0.00021328840598591628
2004-08-03 00:00:00,0.00010500255782195484,7.702860212733979e-05,4.905464643272474e-05,2.1080690738109676e-05,-3.4867220651120425e-05,-0.00014676304342958066
2004-08-04 00:00:00,0.0005267438006978042,0.0004987546941775389,0.0004707655876572736,0.00044277648113700836,0.0003867982680964778,0.00027484184201541676
2004-08-05 00:00:00,0.0004455930255985715,0.00041761296136689526,0.0003896328971352191,0.00036165283290354297,0.0003056927044401905,0.00019377244751348595
2004-08-06 00:00:00,-0.0006275913072965813,-0.0006555313060732751,-0.0006834713048499688,-0.0007114113036266626,-0.0007672913011800501,-0.0008790512962868252
2004-08-09 00:00:00,0.00013184643344269807,0.0001318249422851974,0.00013180345112769677,0.00013178195997019614,0.00013173897765519484,0.00013165301302519225
2004-08-10 00:00:00,-2.8785778738877903e-05,-2.8796963443415945e-05,-2.8808148147953983e-05,-2.881933285249202e-05,-2.88417022615681e-05,-2.888644107972026e-05
2004-08-11 00:00:00,0.00044021236327611974,0.0004401794099356263,0.0004401464565951329,0.00044011350325463946,0.0004400475965736526,0.0004399157832116789
2004-08-12 00:00:00,0.0001552188996891935,0.00012725065563469132,9.928241158018914e-05,7.131416752568698e-05,1.537767941668265e-05,-9.649529680132605e-05
2004-08-13 00:00:00,-0.0003708176898487137,-0.0003987743029087183,-0.00042673091596872286,-0.0004546875290287274,-0.0005106007551487366,-0.0006224272073887549
2004-08-16 00:00:00,-5.551432156713971e-05,-5.551725521266858e-05,-5.552018885819746e-05,-5.552312250372634e-05,-5.55289897947841e-05,-5.554072437689961e-05
2004-08-17 00:00:00,6.205762346949835e-05,6.205603835336156e-05,6.205445323722477e-05,6.205286812108798e-05,6.204969788881438e-05,6.20433574242672e-05
2004-08-18 00:00:00,4.729858572273007e-05,4.729630832673395e-05,4.7294030930737834e-05,4.7291753534741717e-05,4.728719874274948e-05,4.7278089158765e-05
2004-08-19 00:00:00,0.00022512271509875014,0.00022505846861623353,0.0002249942221337169,0.00022492997565120028,0.00022480148268616703,0.00022454449675610055
2004-08-20 00:00:00,-8.02466964460095e-05,-8.026386573771627e-05,-8.028103502942306e-05,-8.029820432112984e-05,-8.03325429045434e-05,-8.040122007137053e-05
2004-08-23 00:00:00,7.353956149479151e-05,7.351635674215667e-05,7.349315198952181e-05,7.346994723688696e-05,7.342353773161725e-05,7.333071872107786e-05
2004-08-24 00:00:00,-0.000625257586520616,-0.0006531376482202212,-0.0006810177099198266,-0.000708897771619432,-0.0007646578950186426,-0.0008761781418170639
2004-08-25 00:00:00,0.00042091768460128683,0.0004208897688111825,0.0004208618530210781,0.0004208339372309737,0.00042077810565076495,0.00042066644249034746
2004-08-26 00:00:00,2.8547510252673443e-05,6.57819114264566e-07,-2.723187202414431e-05,-5.512156316255312e-05,-0.00011090094543937087,-0.00022245970999300625
2004-08-27 00:00:00,-0.0003570795312325511,-0.00038497815790060146,-0.00041287678456865186,-0.00044077541123670226,-0.000496572664572803,-0.0006081671712450045
2004-08-30 00:00:00,3.313305477964078e-06,-2.45883434878615e-05,-5.248999245368708e-05,-8.03916414195127e-05,-0.00013619493935116387,-0.00024780153521446625
2004-08-31 00:00:00,0.00034366677350115143,0.00031577668295086864,0.0002878865924005858,0.00025999650185030293,0.00020421632074973722,9.265595854860586e-05
2004-09-01 00:00:00,0.0001242805073102761,0.00012427082743450148,0.00012426114755872687,0.00012425146768295223,0.000124232107931403,0.00012419338842830448
2004-09-02 00:00:00,0.00020309273327211676,0.00017521366952728896,0.00014733460578246127,0.0001194555420376335,6.36974145479779e-05,-4.7818840431333015e-05
2004-09-03 00:00:00,-0.0004425965802532238,-0.0004426487557289984,-0.00044270093120477293,-0.00044275310668054753,-0.0004428574576320967,-0.0004430661595351951
2004-09-06 00:00:00,0.0003228327035029046,0.0003228040097283061,0.0003227753159537076,0.0003227466221791092,0.0003226892346299122,0.0003225744595315183
2004-09-07 00:00:00,0.00010391844794439706,7.611898954009607e-05,4.831953113579505e-05,2.0520072731494113e-05,-3.507884407710787e-05,-0.00014627667769431178
2004-09-08 00:00:00,4.396215150006669e-05,1.6185372225755598e-05,-1.1591407048555538e-05,-3.9368186322866607e-05,-9.49217448714888e-05,-0.0002060288619687332
2004-09-09 00:00:00,0.0012011790909576844,0.0012010057337961126,0.0012008323766345408,0.001200659019472969,0.0012003123051498254,0.001199618876503538
2004-09-10 00:00:00,0.0002311606797568825,0.00020360962689351003,0.00017605857403013754,0.00014850752116676502,9.340541544002005e-05,-1.6798796013469926e-05
2004-09-13 00:00:00,-0.0019110424297796014,-0.0019112631278801352,-0.001911483825980669,-0.0019117045240812029,-0.0019121459202822704,-0.0019130287126844056
2004-09-14 00:00:00,0.0010531889578699102,0.0010530531681655804,0.0010529173784612504,0.0010527815887569206,0.0010525100093482609,0.0010519668505309411
2004-09-15 00:00:00,0.00012199936735405532,9.407991275684045e-05,6.616045815962556e-05,3.824100356241065e-05,-1.7597905632019085e-05,-0.0001292757240208787
2004-09-16 00:00:00,-0.00110530691876666,-0.00110542287654738,-0.0011055388343281,-0.00110565479210882,-0.00110588670767026,-0.00110635053879314
2004-09-17 00:00:00,-0.001274587975017357,-0.0013025378215706094,-0.0013304876681238618,-0.001358437514677114,-0.0014143372077836188,-0.001526136593996628
2004-09-20 00:00:00,0.0015236313480850425,0.0015235085235210232,0.001523385698957004,0.0015232628743929847,0.0015230172252649464,0.0015225259270088697
2004-09-21 00:00:00,-0.0002454848451830411,-0.0002735490900809214,-0.00030161333497880175,-0.00032967757987668216,-0.0003858060696724428,-0.0004980630492639643
2004-09-22 00:00:00,0.0007845497159507209,0.0007844163661860612,0.0007842830164214014,0.0007841496666567417,0.0007838829671274223,0.0007833495680687834
2004-09-23 00:00:00,-0.000984086519430074,-0.0009842175223426651,-0.0009843485252552565,-0.0009844795281678477,-0.0009847415339930305,-0.0009852655456433956
2004-09-24 00:00:00,5.013039206696528e-05,5.012727417091471e-05,5.0124156274864126e-05,5.012103837881355e-05,5.0114802586712396e-05,5.010233100251009e-05
2004-09-27 00:00:00,0.000661237748053343,0.000661178799263424,0.0006611198504735049,0.000661060901683586,0.0006609430041037479,0.000660707208944072
2004-09-28 00:00:00,-0.0004721872289392185,-0.00047223478656602464,-0.0004722823441928308,-0.000472329901819637,-0.0004724250170732493,-0.00047261524758047393
2004-09-29 00:00:00,0.0016200947839236225,0.0016200046070622967,0.0016199144302009706,0.0016198242533396448,0.0016196438996169931,0.0016192831921716898
2004-09-30 00:00:00,0.0004906030997933503,0.0004623990268810003,0.00043419495396865044,0.00040599088105630046,0.0003495827352316006,0.00023676644358220094
2004-10-01 00:00:00,-0.0010661162772574804,-0.0010943895227871073,-0.0011226627683167342,-0.0011509360138463609,-0.0012074825049056147,-0.0013205754870241218
2004-10-04 00:00:00,-3.409930992693115e-05,-6.248420630684587e-05,-9.086910268676058e-05,-0.00011925399906667525,-0.00017602379182650468,-0.00028956337734616344
2004-10-05 00:00:00,-0.00041611195256878046,-0.00044449645428067396,-0.0004728809559925674,-0.0005012654577044609,-0.0005580344611282479,-0.0006715724679758218
2004-10-06 00:00:00,0.0010633068234069585,0.0010632273486014781,0.0010631478737959975,0.0010630683989905172,0.0010629094493795563,0.0010625915501576342
2004-10-07 00:00:00,0.0007530782081667652,0.0007245320702437203,0.0006959859323206754,0.0006674397943976305,0.0006103475185515407,0.000496162966859361
2004-10-08 00:00:00,2.9348619599710207e-05,2.934226589675136e-05,2.9335912193792516e-05,2.9329558490833675e-05,2.9316851084915984e-05,2.9291436273080607e-05
2004-10-11 00:00:00,0.0005434007563563019,0.0005433291786791025,0.0005432576010019032,0.0005431860233247038,0.0005430428679703051,0.0005427565572615076
2004-10-12 00:00:00,6.552239689730032e-05,3.6969135447400384e-05,8.415873997500518e-06,-2.013738745239936e-05,-7.724391035219923e-05,-0.00019145695615179872
2004-10-13 00:00:00,-0.0005240867406767634,-0.0005241414156780845,-0.0005241960906794056,-0.0005242507656807268,-0.000524360115683369,-0.0005245788156886536
2004-10-14 00:00:00,6.016905624050909e-05,3.1650092941178784e-05,3.131129641848466e-06,-2.538783365748181e-05,-8.242576025614242e-05,-0.0001965016134534636
2004-10-15 00:00:00,0.0002255523069244996,0.00019697827068136618,0.00016840423443823272,0.00013983019819509922,8.268212570883233e-05,-3.1614019263701595e-05
2004-10-18 00:00:00,6.487682517245389e-05,3.624417725160521e-05,7.6115293307564785e-06,-2.102111859009223e-05,-7.828641443178959e-05,-0.00019281700611518447
2004-10-19 00:00:00,-3.149227690980722e-05,-6.0149624542439245e-05,-8.880697217507126e-05,-0.00011746431980770324,-0.0001747790150729673,-0.0002894084056034953
2004-10-20 00:00:00,-0.0005568658236838502,-0.0005569018652703669,-0.0005569379068568837,-0.0005569739484434004,-0.0005570460316164339,-0.0005571901979625008
2004-10-21 00:00:00,1.2073354014594973e-05,-1.654830628527777e-05,-4.516996658515049e-05,-7.379162688502318e-05,-0.00013103494748476868,-0.0002455215886842595
2004-10-22 00:00:00,0.00020920090113202768,0.0001805979274429036,0.00015199495375377953,0.0001233919800646554,6.618603268640722e-05,-4.822586207008919e-05
2004-10-25 00:00:00,-3.777029946971908e-05,-3.7789125426219114e-05,-3.780795138271915e-05,-3.7826777339219184e-05,-3.7864429252219255e-05,-3.793973307821939e-05
2004-10-26 00:00:00,-0.0007305651806401084,-0.000730661016041278,-0.0007307568514424474,-0.000730852686843617,-0.0007310443576459558,-0.0007314276992506338
2004-10-27 00:00:00,-0.00023336125894936674,-0.000261988531355289,-0.0002906158037612112,-0.00031924307616713345,-0.000376497620978978,-0.000491006710602667
2004-10-28 00:00:00,-0.0003603413867137608,-0.0003889639153170477,-0.0004175864439203347,-0.0004462089725236216,-0.0005034540297301955,-0.0006179441441433431
2004-10-29 00:00:00,-0.0007879288295515619,-0.0007880054328384159,-0.0007880820361252697,-0.0007881586394121237,-0.0007883118459858316,-0.0007886182591332475
2004-11-01 00:00:00,0.0008464569612066726,0.0008463997278173969,0.0008463424944281211,0.0008462852610388454,0.0008461707942602939,0.0008459418607031907
2004-11-02 00:00:00,-0.0005171434755403945,-0.0005456066877801925,-0.0005740699000199907,-0.0006025331122597889,-0.0006594595367393851,-0.0007733123856985776
2004-11-03 00:00:00,0.00021509240030069548,0.000215080726540594,0.00021506905278049248,0.000215057379020391,0.00021503403150018797,0.00021498733645978197
2004-11-04 00:00:00,-0.0002696082690142151,-0.0002980332141423201,-0.00032645815927042515,-0.00035488310439853014,-0.0004117329946547402,-0.0005254327751671603
2004-11-05 00:00:00,-0.0002583246794968997,-0.0002867363967197663,-0.0003151481139426329,-0.0003435598311654995,-0.00040038326561123264,-0.000514030134502699
2004-11-08 00:00:00,-7.107981563948073e-05,-9.947470140266303e-05,-0.0001278695871658454,-0.00015626447292902776,-0.00021305424445539235,-0.0003266337875081218
2004-11-09 00:00:00,0.00014688165919033943,0.00011848712784028593,9.00925964902324e-05,6.16980651401789e-05,4.90900244007187e-06,-0.00010866912296014219
2004-11-10 00:00:00,-0.0003301239396202991,-0.0003585030070311321,-0.00038688207444196514,-0.0004152611418527982,-0.00047201927667446427,-0.0005855355463177964
2004-11-11 00:00:00,-0.0005564182444062846,-0.0005564475502004129,-0.0005564768559945411,-0.0005565061617886693,-0.0005565647733769257,-0.0005566819965534386
2004-11-12 00:00:00,-9.276058329615747e-05,-9.27655625593263e-05,-9.277054182249511e-05,-9.277552108566394e-05,-9.278547961200158e-05,-9.280539666467687e-05
2004-11-15 00:00:00,0.00013350003790400846,0.00013349064438257795,0.00013348125086114744,0.00013347185733971693,0.00013345307029685589,0.00013341549621113385
2004-11-16 00:00:00,-2.1001383965260788e-05,-4.933585039850033e-05,-7.767031683173989e-05,-0.00010600478326497944,-0.00016267371613145853,-0.0002760115818644167
2004-11-17 00:00:00,-0.0003623487000312836,-0.0003906993217893115,-0.00041904994354733933,-0.0004474005653053672,-0.000504101808821423,-0.0006175042958535344
2004-11-18 00:00:00,0.000642750029055912,0.0006426030445045493,0.0006424560599531866,0.0006423090754018239,0.0006420151062990986,0.0006414271680936478
2004-11-19 00:00:00,0.0004836011979008141,0.00045541170201255217,0.00042722220612429016,0.0003990327102360282,0.0003426537184595043,0.00022989573490645636
2004-11-22 00:00:00,0.00021894020701411358,0.00019070316494138474,0.00016246612286865592,0.00013422908079592714,7.775499665046951e-05,-3.519317164044571e-05
2004-11-23 00:00:00,9.364009839782247e-05,6.537056364892997e-05,3.710102890003747e-05,8.83149415114494e-06,-4.7707575346640064e-05,-0.00016078571434221013
2004-11-24 00:00:00,-0.0005527881212374623,-0.0005810829444058497,-0.0006093777675742371,-0.0006376725907426245,-0.0006942622370793994,-0.000807441529752949
2004-11-25 00:00:00,-6.254371754795514e-05,-6.254722417406413e-05,-6.255073080017313e-05,-6.255423742628212e-05,-6.256125067850012e-05,-6.25752771829361e-05
2004-11-26 00:00:00,0.0003249737360291858,0.0003249273403338477,0.00032488094463850966,0.0003248345489431716,0.0003247417575524954,0.00032455617477114313
2004-11-29 00:00:00,-0.0002443949530826076,-0.00027268387415724357,-0.0003009727952318794,-0.00032926171630651526,-0.00038583955845578706,-0.0004989952427543305
2004-11-30 00:00:00,-0.0004175161888206478,-0.0004175608841084638,-0.0004176055793962797,-0.0004176502746840956,-0.0004177396652597275,-0.00041791844641099127
2004-12-01 00:00:00,-0.0009346351776341597,-0.000934791020097813,-0.0009349468625614662,-0.0009351027050251195,-0.0009354143899524261,-0.0009360377598070391
2004-12-02 00:00:00,0.0001497065992475727,0.00014967236145833028,0.00014963812366908783,0.00014960388587984542,0.00014953541030136055,0.0001493984591443908
2004-12-03 00:00:00,-0.0009586957319972165,-0.0009870423118670552,-0.001015388891736894,-0.001043735471606733,-0.0011004286313464106,-0.001213814950825766
2004-12-06 00:00:00,-0.0005488349901234798,-0.0005772385776536065,-0.0006056421651837331,-0.0006340457527138597,-0.000690852927774113,-0.0008044672778946195
2004-12-07 00:00:00,0.00010703815646000266,0.00010702608008040355,0.00010701400370080442,0.00010700192732120531,0.00010697777456200708,0.00010692946904361062
2004-12-08 00:00:00,0.00032189395847755824,0.0002934670874198443,0.0002650402163621304,0.00023661334530441645,0.00017975960318898865,6.605211895813293e-05
2004-12-09 00:00:00,-0.00045957034823826415,-0.0004879639942690856,-0.0005163576402999069,-0.0005447512863307283,-0.0006015385783923711,-0.0007151131625156566
2004-12-10 00:00:00,9.515156684343983e-05,9.512612951591818e-05,9.510069218839653e-05,9.507525486087487e-05,9.502438020583157e-05,9.492263089574496e-05
2004-12-13 00:00:00,0.00019953947256273774,0.00019950521667658363,0.00019947096079042954,0.00019943670490427546,0.00019936819313196727,0.00019923116958735088
2004-12-14 00:00:00,-0.00017069569086953533,-0.0001707126985623471,-0.00017072970625515887,-0.00017074671394797067,-0.0001707807293335942,-0.00017084876010484132
2004-12-15 00:00:00,-0.0005123464563282367,-0.0005407039273795823,-0.0005690613984309278,-0.0005974188694822735,-0.0006541338115849647,-0.000767563695790347
2004-12-16 00:00:00,0.0006148642374893291,0.0006148076181834389,0.0006147509988775486,0.0006146943795716582,0.0006145811409598777,0.0006143546637363166
2004-12-17 00:00:00,0.0002458562128163597,0.00021749903610974626,0.00018914185940313284,0.00016078468269651943,0.00010407032928329253,-9.358377543161123e-06
2004-12-20 00:00:00,-5.515186000788007e-05,-5.517179950864963e-05,-5.51917390094192e-05,-5.521167851018876e-05,-5.525155751172788e-05,-5.533131551480614e-05
2004-12-21 00:00:00,0.0003567191716677336,0.0003284066301904448,0.000300094088713156,0.0002717815472358672,0.0002151564642812896,0.00010190629837213448
2004-12-22 00:00:00,-0.000876304517490735,-0.0009045055145993134,-0.0009327065117078917,-0.0009609075088164701,-0.0010173095030336268,-0.00113011349146794
2004-12-23 00:00:00,-0.00017249488565905245,-0.00017252224630306994,-0.0001725496069470874,-0.0001725769675911049,-0.00017263168887913984,-0.00017274113145520977
2004-12-24 00:00:00,3.471610852157854e-05,3.471548205757938e-05,3.4714855593580224e-05,3.4714229129581065e-05,3.471297620158274e-05,3.4710470345586106e-05
2004-12-27 00:00:00,0.00016844476362036902,0.00016844062474835868,0.00016843648587634835,0.00016843234700433804,0.00016842406926031737,0.00016840751377227605
2004-12-28 00:00:00,0.00018160509191455753,0.00018158638332334336,0.0001815676747321292,0.00018154896614091504,0.00018151154895848672,0.0001814367145936301
2004-12-29 00:00:00,-0.00016680466862751902,-0.0001948788204573436,-0.00022295297228716826,-0.00025102712411699285,-0.00030717542777664204,-0.0004194720350959404
2004-12-30 00:00:00,0.00019643577470500868,0.00019640775009094493,0.00019637972547688115,0.0001963517008628174,0.00019629565163468987,0.00019618355317843478
2004-12-31 00:00:00,-0.00016751555286485397,-0.0001675480346039386,-0.00016758051634302326,-0.0001676129980821079,-0.0001676779615602772,-0.00016780788851661582
2005-01-03 00:00:00,-0.00012807452445255289,-0.0001280971350916372,-0.0001281197457307215,-0.0001281423563698058,-0.0001281875776479744,-0.0001282780202043116
2005-01-04 00:00:00,0.00012385783624813907,0.00012384321503468545,0.0001238285938212318,0.00012381397260777816,0.00012378473018087086,0.0001237262453270563
2005-01-05 00:00:00,0.00035014193972766726,0.00035006977415738967,0.0003499976085871121,0.00034992544301683454,0.00034978111187627936,0.00034949244959516906
2005-01-06 00:00:00,-0.000336599056594454,-0.0003646371665190719,-0.00039267527644368987,-0.0004207133863683079,-0.00047678960621754386,-0.0005889420459160158
2005-01-07 00:00:00,9.414995901401155e-05,6.612893456798205e-05,3.810791012195255e-05,1.0086885675923089e-05,-4.595516321613592e-05,-0.00015803926100025384
2005-01-10 00:00:00,-3.708468520805742e-06,-3.172369322366179e-05,-5.9738917926517826e-05,-8.775414262937386e-05,-0.00014378459203508596,-0.0002558454908465101
2005-01-11 00:00:00,-2.840904271920522e-05,-2.8419115380847993e-05,-2.8429188042490763e-05,-2.8439260704133537e-05,-2.845940602741908e-05,-2.849969667399017e-05
2005-01-12 00:00:00,3.107057701349589e-05,3.105230319867019e-05,3.103402938384449e-05,3.101575556901879e-05,3.097920793936739e-05,3.090611268006459e-05
2005-01-13 00:00:00,0.00011090124693600752,8.288227822864331e-05,5.486330952127918e-05,2.684434081391503e-05,-2.919359660081338e-05,-0.00014126947143026995
2005-01-14 00:00:00,-5.409446815505798e-05,-5.4112551009299656e-05,-5.4130633863541325e-05,-5.4148716717783e-05,-5.418488242626634e-05,-5.425721384323304e-05
2005-01-17 00:00:00,-5.923682516819052e-05,-5.924381878066125e-05,-5.925081239313198e-05,-5.925780600560271e-05,-5.927179323054417e-05,-5.92997676804271e-05
2005-01-18 00:00:00,7.138218783699824e-05,7.137546378434399e-05,7.136873973168975e-05,7.136201567903549e-05,7.1348567573727e-05,7.132167136311e-05
2005-01-19 00:00:00,-0.00032643385566560797,-0.00032646151435457727,-0.0003264891730435466,-0.0003265168317325159,-0.0003265721491104546,-0.00032668278386633183
2005-01-20 00:00:00,0.00010865958180264818,0.0001086536245714309,0.00010864766734021363,0.00010864171010899636,0.00010862979564656181,0.00010860596672169271
2005-01-21 00:00:00,0.00012814922969327697,0.00012813118145673597,0.00012811313322019495,0.00012809508498365396,0.00012805898851057194,0.0001279867955644079
2005-01-24 00:00:00,1.6882805346827766e-06,1.685223086954008e-06,1.6821656392252396e-06,1.679108191496471e-06,1.6729932960389338e-06,1.6607635051238594e-06
2005-01-25 00:00:00,-8.415935564734818e-05,-0.0001121705906418036,-0.000140181825636259,-0.00016819306063071442,-0.00022421553061962527,-0.0003362604705974469
2005-01-26 00:00:00,-0.00014356784000001843,-0.00017157386635116182,-0.00019957989270230525,-0.00022758591905344873,-0.0002835979717557356,-0.0003956220771603094
2005-01-27 00:00:00,7.634315740877786e-05,4.8343468204537174e-05,2.0343779000296457e-05,-7.655910203944273e-06,-6.365528861242565e-05,-0.00017565404542938855
2005-01-28 00:00:00,-0.00012677161823375588,-0.0001267805210380745,-0.00012678942384239313,-0.00012679832664671176,-0.00012681613225534898,-0.00012685174347262348
2005-01-31 00:00:00,0.00017189194630925825,0.00014390482352274434,0.00011591770073623043,8.793057794971652e-05,3.1956332376688676e-05,-7.999215876936693e-05
2005-02-01 00:00:00,-0.0005260776275379448,-0.0005261197465146932,-0.0005261618654914415,-0.0005262039844681897,-0.0005262882224216863,-0.0005264566983286795
2005-02-02 00:00:00,0.0005621504165063721,0.0005620947731585961,0.0005620391298108203,0.0005619834864630443,0.0005618721997674924,0.0005616496263763886
2005-02-03 00:00:00,-0.0003924150603335796,-0.0004204023052980061,-0.0004483895502624327,-0.0004763767952268592,-0.0005323512851557122,-0.0006443002650134183
2005-02-04 00:00:00,-0.00010056669569671077,-0.00010057419646431436,-0.00010058169723191794,-0.00010058919799952153,-0.00010060419953472872,-0.00010063420260514308
2005-02-07 00:00:00,0.00023828442079858192,0.00021029874527104256,0.00018231306974350318,0.00015432739421596383,9.835604316088515e-05,-1.358665894927232e-05
2005-02-08 00:00:00,0.00022484168020054114,0.00019686248757895484,0.00016888329495736858,0.00014090410233578228,8.494571709260969e-05,-2.6971053393735434e-05
2005-02-09 00:00:00,-0.00040417465621383656,-0.0004321388282196154,-0.00046010300022539426,-0.00048806717223117313,-0.0005439955162427309,-0.0006558522042658463
2005-02-10 00:00:00,-8.32009261107502e-05,-8.320351354393521e-05,-8.320610097712021e-05,-8.320868841030521e-05,-8.32138632766752e-05,-8.322421300941522e-05
2005-02-11 00:00:00,0.0003117147942750135,0.000311694899859018,0.0003116750054430224,0.0003116551110270269,0.0003116153221950359,0.0003115357445310539
2005-02-14 00:00:00,-4.983247723477364e-05,-4.983696504312383e-05,-4.984145285147403e-05,-4.9845940659824225e-05,-4.985491627652462e-05,-4.98728675099254e-05
2005-02-15 00:00:00,-0.00029306695569817406,-0.0002930981159542321,-0.00029312927621029015,-0.0002931604364663482,-0.0002932227569784642,-0.00029334739800269635
2005-02-16 00:00:00,-8.582125561872449e-05,-8.582962309078598e-05,-8.583799056284747e-05,-8.584635803490896e-05,-8.586309297903195e-05,-8.589656286727793e-05
2005-02-17 00:00:00,-0.00017020420726950963,-0.00019815349201774194,-0.00022610277676597424,-0.0002540520615142065,-0.0003099506310106711,-0.00042174777000360015
2005-02-18 00:00:00,-0.0002880994269363718,-0.00031605918333796237,-0.00034401893973955296,-0.0003719786961411435,-0.00042789820894432475,-0.000539737234550687
2005-02-21 00:00:00,-0.00012408618362247256,-0.0001520523211468082,-0.00018001845867114381,-0.00020798459619547938,-0.0002639168712441506,-0.000375781421341493
2005-02-22 00:00:00,-0.0005354077764345787,-0.0005633991645500717,-0.0005913905526655646,-0.0006193819407810576,-0.0006753647170120434,-0.0007873302694740151
2005-02-23 00:00:00,5.162951077719276e-05,5.1627178304284036e-05,5.162484583137532e-05,5.162251335846659e-05,5.1617848412649146e-05,5.160851852101425e-05
