Dates,RP,LO
2002-11-15 00:00:00,0.006000100203019215,0.002560607010283854
2002-11-18 00:00:00,0.0015252608398740927,0.000124683745080661
2002-11-19 00:00:00,-0.004445202622693587,-0.0028550361873227233
2002-11-20 00:00:00,-0.0007978845825541872,-0.0007020666014572158
2002-11-21 00:00:00,0.005623019643854674,0.0018000767156538663
2002-11-22 00:00:00,-0.004567587582323737,-0.001113133989691073
2002-11-25 00:00:00,-0.004908389406753372,-0.002047436748030715
2002-11-26 00:00:00,0.0027787567470161155,0.00036458685758626103
2002-11-27 00:00:00,-0.005389090042606129,-0.0025114636353794936
2002-11-28 00:00:00,0.0011895497242715904,0.0007337637587799854
2002-11-29 00:00:00,0.0034834969915981304,0.0011314874730277654
2002-12-02 00:00:00,0.0021647765937947384,0.00014817072199938276
2002-12-03 00:00:00,0.0021920740220095236,-7.185009421083838e-06
2002-12-04 00:00:00,0.004584443152416575,0.002181204697981602
2002-12-05 00:00:00,0.002094224474613485,0.00014686612033672556
2002-12-06 00:00:00,0.007938770980978588,0.003454171038301088
2002-12-09 00:00:00,0.0037996685524718,0.0018394249241022614
2002-12-10 00:00:00,-0.00043878875425843367,-0.001415880852963407
2002-12-11 00:00:00,0.006615320622940902,0.0029993725584683832
2002-12-12 00:00:00,0.010296413041661113,0.004560612213216325
2002-12-13 00:00:00,0.010277663585213813,0.004062216838493527
2002-12-16 00:00:00,0.002291876288522274,0.0009479033629260689
2002-12-17 00:00:00,0.004060943313436766,0.00013282365178900828
2002-12-18 00:00:00,0.0008432421845584788,0.0004574766833122558
2002-12-19 00:00:00,-5.002917941510825e-07,0.001426411966723894
2002-12-20 00:00:00,0.0013860701761199315,-0.0004584994380505568
2002-12-23 00:00:00,0.006649854823570277,0.0002040891550947741
2002-12-24 00:00:00,0.003925516690337476,0.0015549954917971553
2002-12-25 00:00:00,0.0028562261535402143,0.0007515498099546655
2002-12-26 00:00:00,0.002643478874967484,0.0009641161924940171
2002-12-27 00:00:00,0.004370272543261063,0.0017633230782864372
2002-12-30 00:00:00,0.0032849659751203707,0.002673961656212505
2002-12-31 00:00:00,0.0003853727384755344,0.0019482433113994146
2003-01-01 00:00:00,-0.0010548216824689716,-0.0003610618425375019
2003-01-02 00:00:00,-0.003896624129504909,-0.002235724505051947
2003-01-03 00:00:00,0.01619663388331655,0.0037242370456156276
2003-01-06 00:00:00,0.004158084587120093,0.0028117280194996145
2003-01-07 00:00:00,-0.002800152357529899,-0.003952069596215099
2003-01-08 00:00:00,0.009083846065785387,0.004268299225714023
2003-01-09 00:00:00,6.134217283192589e-05,-0.0008239299132902217
2003-01-10 00:00:00,0.009227165133360141,0.004089673328376798
2003-01-13 00:00:00,-0.0006103716015635202,-0.0012585451421478345
2003-01-14 00:00:00,-0.0006010698713305647,0.0002782611149841495
2003-01-15 00:00:00,0.004192244974271888,0.0004865407399321113
2003-01-16 00:00:00,0.00013874715839569125,-0.0007074839352153335
2003-01-17 00:00:00,0.0066154099257881805,0.0033104271690674505
2003-01-20 00:00:00,-0.0009481983669041539,-0.0005431229341018453
2003-01-21 00:00:00,-0.00611108794913313,-0.003674412147292046
2003-01-22 00:00:00,0.0010896200139138585,-0.0001484069011111839
2003-01-23 00:00:00,0.007888736050620343,0.003531604263531825
2003-01-24 00:00:00,0.008719877294738951,0.0033242444338625055
2003-01-27 00:00:00,-0.0016846919972560723,-0.00012002101908381958
2003-01-28 00:00:00,0.0015352786211235035,-0.00036202342556728134
2003-01-29 00:00:00,0.005046559029271974,0.003438085402962781
2003-01-30 00:00:00,-0.0010565513079306811,-0.0004963318829823938
2003-01-31 00:00:00,-0.0022951116226269854,-0.0025226790846143736
2003-02-03 00:00:00,-0.002144100836340333,-0.001439085975978145
2003-02-04 00:00:00,0.009994247516454714,0.0061110388659734284
2003-02-05 00:00:00,-0.005614232642015897,-0.003978197325437408
2003-02-06 00:00:00,0.004068012978276578,0.001773136930300153
2003-02-07 00:00:00,-0.00448555175840209,-0.0018204531525351727
2003-02-10 00:00:00,-0.002486078319723249,-0.0037769331877041865
2003-02-11 00:00:00,0.0011812737382369354,0.00030414730859345477
2003-02-12 00:00:00,0.002181822788685191,-7.87294710582662e-06
2003-02-13 00:00:00,0.007749628252314304,0.004684838729598796
2003-02-14 00:00:00,-9.659263292559296e-05,-0.0001996770758492664
2003-02-17 00:00:00,-0.0014602195593666457,-0.0028017704933624176
2003-02-18 00:00:00,0.00011840111735278945,-0.0009375590517075183
2003-02-19 00:00:00,0.006827793084593808,0.0037147624259126423
2003-02-20 00:00:00,0.009802218626587204,0.004167615022173911
2003-02-21 00:00:00,-0.006179135576955,-0.002654344077402043
2003-02-24 00:00:00,0.007400989434904901,0.003339473178739218
2003-02-25 00:00:00,-0.005321656652180877,-0.0016333263140822151
2003-02-26 00:00:00,0.003820155543367711,0.0010953313079146566
2003-02-27 00:00:00,-0.0009635783433457633,-0.00122419066766886
2003-02-28 00:00:00,0.0009419622344814352,0.00015087882315628718
2003-03-03 00:00:00,0.006672775490854538,0.003742384833684383
2003-03-04 00:00:00,-0.00047958807499596243,-0.0006591315726802501
2003-03-05 00:00:00,0.010436616273464476,0.004458114492391654
2003-03-06 00:00:00,-0.0021238744063487016,-0.0018182025409047896
2003-03-07 00:00:00,0.0008767943681842012,0.00020455408114362382
2003-03-10 00:00:00,0.0014017411037630285,0.0005643454257673437
2003-03-11 00:00:00,0.002904722616692497,-0.00043054567044908574
2003-03-12 00:00:00,-0.0037512739424295297,-0.0032276991433469893
2003-03-13 00:00:00,-0.014650879118515012,-0.007416866378574163
2003-03-14 00:00:00,-0.002208767255160778,-0.0009621705051413324
2003-03-17 00:00:00,-0.011819600099692051,-0.005825592302690293
2003-03-18 00:00:00,-0.003474341162903898,-0.0014385717723797366
2003-03-19 00:00:00,-0.006832731022809296,-0.0034874436664113326
2003-03-20 00:00:00,0.008562007858473204,0.004451008076786569
2003-03-21 00:00:00,-0.007304678870444476,-0.004519247625928823
2003-03-24 00:00:00,0.010318487745357919,0.0052461259908354796
2003-03-25 00:00:00,0.007138783144969586,0.002548203331483517
2003-03-26 00:00:00,0.003913518596637676,0.0019022092453103486
2003-03-27 00:00:00,0.002145393910905495,0.0001869086877159641
2003-03-28 00:00:00,0.004291409034714251,0.0017601528035307212
2003-03-31 00:00:00,0.011955740478349904,0.00592480577448843
2003-04-01 00:00:00,0.0030672479082926403,0.00019623594107590178
2003-04-02 00:00:00,-0.005149466590769705,-0.00424418155220516
2003-04-03 00:00:00,-0.0005336828597206618,5.9506284461152186e-05
2003-04-04 00:00:00,-0.004100804731616981,-0.0022855342772904567
2003-04-07 00:00:00,-0.002391136538601013,-0.0011847433169201158
2003-04-08 00:00:00,0.003873198909391873,0.0014130959018233483
2003-04-09 00:00:00,0.010037564157458982,0.005055213096541555
2003-04-10 00:00:00,0.006742409918409393,0.002527829721154907
2003-04-11 00:00:00,-0.0011403391475670638,-0.0011846479548283046
2003-04-14 00:00:00,0.0031604422799720016,0.0011246399385392567
2003-04-15 00:00:00,0.007777695221514847,0.0029683633496731285
2003-04-16 00:00:00,0.01131402700122187,0.005621423432306559
2003-04-17 00:00:00,0.0009933793955049465,-5.8491842686964174e-05
2003-04-18 00:00:00,0.0011414018422844145,0.00016518791136828072
2003-04-21 00:00:00,0.0006464229507591146,-0.0006435507716988988
